 -6.21	 -6.68	0.83	21.48
-13.16	-13.86	1.78	40.76
-13.11	-13.81	1.77	38.77
-13.11	-13.81	1.77	38.77
-13.11	-13.81	1.77	38.77
-13.11	-13.81	1.77	38.77
-13.11	-13.81	1.77	38.77
 -7.75	 -8.64	2.01	30.44
 -2.60	 -2.69	0.27	13.48
-23.05	-23.96	1.69	52.75
-13.11	-13.81	1.77	38.77
-14.89	-15.32	0.98	42.19
-13.11	-13.81	1.77	38.77
-16.88	-17.70	2.05	44.31
 -3.39	 -3.54	0.26	11.49
-13.51	-14.15	1.28	31.79
 -0.55	 -1.33	1.33	12.37
-21.52	-21.91	0.57	42.88
-29.95	-30.41	0.60	48.79
-16.26	-16.89	1.11	43.87
-16.26	-16.89	1.11	43.87
-40.94	-41.77	1.71	88.88
-16.26	-16.89	1.11	43.87
-10.94	-11.33	0.83	34.41
 -6.44	 -8.01	5.22	34.42
-11.17	-13.39	7.66	48.81
-16.04	-16.74	1.63	50.16
-10.46	-11.40	2.84	38.04
 -5.65	 -6.20	1.05	20.93
 -7.65	 -7.82	0.30	20.42
 -4.35	 -4.77	0.62	15.78
 -5.02	 -5.26	2.18	18.34
-48.68	-49.16	0.75	62.51
-49.55	-50.38	5.08	73.12
-11.06	-11.92	2.56	39.61
-13.11	-13.81	1.77	38.77
 -4.91	 -5.17	1.31	15.01
 -2.15	 -3.43	4.11	14.27
-15.91	-17.76	5.81	58.45
 -4.78	 -5.25	0.76	14.49
 -9.15	 -9.77	1.32	26.54
-11.12	-11.47	1.00	26.35
-24.56	-26.98	9.93	77.43
-27.23	-27.93	4.62	67.91
-23.93	-25.29	3.47	63.95
-10.79	-13.14	12.12	43.49
-48.68	-49.16	0.75	62.51
-48.68	-49.16	0.75	62.51
-48.68	-49.16	0.75	62.51
-48.68	-49.16	0.75	62.51
-48.68	-49.16	0.75	62.51
 -7.52	 -7.61	0.24	21.57
 -8.34	 -8.46	0.22	21.57
 -9.30	 -9.36	0.12	21.77
 -3.37	 -3.59	0.73	16.68
 -2.70	 -3.11	1.23	11.08
 -9.19	 -9.28	0.33	31.47
 -5.73	 -5.92	0.36	20.29
 -2.70	 -2.94	0.87	16.50
-10.23	-10.41	0.44	23.25
-15.62	-16.94	5.59	46.08
 -8.76	 -8.88	0.22	21.55
